1
 
 
 
 
                      Warning: This computer program is protected by copyright law and international treaties.       
                  Unauthorized use, reproduction or distribution of this computer program, or any portion of it, may 
                                          result in severe civil and criminal penalties.                             
                         Copyright (C) 2015 MSC Software Corporation and its licensors. All rights reserved.         
 
 
                                              * * * * * * * * * * * * * * * * * * * *
                                              * * * * * * * * * * * * * * * * * * * *
                                              * *                                 * *
                                              * *           MSC Software          * *
                                              * *               CORP              * *
                                              * *                                 * *
                                              * *      M S C   N a s t r a n      * *
                                              * *                                 * *
                                              * *                                 * *
                                              * *                                 * *
                                              * *     Version 2014.1.0-CL347922   * *
                                              * *                                 * *
                                              * *                                 * *
                                              * *                                 * *
                                              * *          JUL  3, 2015           * *
                                              * *                                 * *
                                              * *       x86-64 Based System       * *
                                              * *MODEL AMD 1400.000000 MHz (beo-0 * *
                                              * * Linux 3.12.74-ql-generic-9.1-89 * *
                                              * *Compiled for x8664 (SINGLE Mode) * *
                                              * *                                 * *
                                              * * * * * * * * * * * * * * * * * * * *
                                              * * * * * * * * * * * * * * * * * * * *
1 News file -  (April 9, 2015):
  
               Welcome to MSC Nastran 2014.1
  
  
  
    NO.       ORDER                                                                       MASS              STIFFNESS
     1697      1697        9.701649E+08        3.114747E+04        4.957274E+03        1.000000E+00        9.701649E+08
     1698      1698        9.715717E+08        3.117004E+04        4.960867E+03        1.000000E+00        9.715717E+08
     1699      1699        9.730898E+08        3.119439E+04        4.964741E+03        1.000000E+00        9.730898E+08
     1700      1700        9.732412E+08        3.119681E+04        4.965127E+03        1.000000E+00        9.732412E+08
1                                                                          FEBRUARY   5, 2018  MSC Nastran  7/ 3/15   PAGE    90
                                                                                                                                    
0                                                                                                            SUBCASE 1              
 
                                              R E A L   E I G E N V A L U E S
                                         (AFTER AUGMENTATION OF RESIDUAL VECTORS)
   MODE    EXTRACTION      EIGENVALUE            RADIANS             CYCLES            GENERALIZED         GENERALIZED
    NO.       ORDER                                                                       MASS              STIFFNESS
     1701      1701        9.752044E+08        3.122826E+04        4.970132E+03        1.000000E+00        9.752044E+08
     1702      1702        9.768852E+08        3.125516E+04        4.974414E+03        1.000000E+00        9.768852E+08
     1703      1703        9.770335E+08        3.125753E+04        4.974791E+03        1.000000E+00        9.770335E+08
     1704      1704        9.785632E+08        3.128199E+04        4.978684E+03        1.000000E+00        9.785632E+08
     1705      1705        9.792045E+08        3.129224E+04        4.980315E+03        1.000000E+00        9.792045E+08
     1706      1706        9.797544E+08        3.130103E+04        4.981714E+03        1.000000E+00        9.797544E+08
     1707      1707        9.799258E+08        3.130377E+04        4.982149E+03        1.000000E+00        9.799258E+08
     1708      1708        9.812532E+08        3.132496E+04        4.985523E+03        1.000000E+00        9.812532E+08
     1709      1709        9.816026E+08        3.133054E+04        4.986410E+03        1.000000E+00        9.816026E+08
     1710      1710        9.830775E+08        3.135407E+04        4.990155E+03        1.000000E+00        9.830775E+08
     1711      1711        9.837042E+08        3.136406E+04        4.991745E+03        1.000000E+00        9.837042E+08
     1712      1712        9.838809E+08        3.136688E+04        4.992193E+03        1.000000E+00        9.838809E+08
     1713      1713        9.845146E+08        3.137698E+04        4.993801E+03        1.000000E+00        9.845146E+08
     1714      1714        9.850829E+08        3.138603E+04        4.995242E+03        1.000000E+00        9.850829E+08
